Reporting Account Number,Reporting Account Name,Source Account Number,Source Account Name,IAS Reference Number,Client Reference Number,Mellon Security ID,Xref Security ID,Security Description 1,Security Description 2,Country Code,Country Name,Shares/Par,FX Receivables,Transaction Category,Transaction Code,Transaction Description 1,Transaction Description 2,Broker Name,Broker Code,Asset-Type/Sub-Category,Subcategory Code,Firm Code,Trade Date,Reported Date,Posted Date,Effective Date,Actual Settle Date,Contract Settle Date,Selection Date,Local Currency Name,Local Currency Code,Local Domestic Tax Reclaim Amount,Local Domestic Tax Expense Amount,Local DTR Amount,Local Txn Amount,Local Cost,Local Gain/Loss,Investment Gain/Loss Local,Investment Gain/Loss Local - Short,Investment Gain/Loss Local - Long,Local Price,Acct Base Currency Name,Acct Base Currency Code,Status,Base Domestic Tax Reclaim Amount,Base Domestic Tax Expense Amount,Base DTR Amount,Base Txn Amount,Base Cost,Base Gain/Loss,Investment Gain/Loss Base,Investment Gain/Loss Base - Short,Investment Gain/Loss Base - Long,Currency Gain/Loss Base,Currency Gain/Loss Base - Short,Currency Gain/Loss Base - Long,GL Account,GL Description,Base Price,Base Exchange Rate,Base Commission,Base Fees,Local Commission,Local Fees,Begin Date,End Date,Report Run Date,Client ID,Long/Short,Custom Unit Status,Value Factor,Tax Code,Tax Code Description,Link Ref,Issuer ID,Counterparty Name,CINS,CUSIP,Ticker,ISIN,SEDOL,Valoren,Sicovam,WPK,Quick,Client Instrument ID,IAS Record Locator,Acctg Status Update (EST),Primary GSP Account,Extended GSP Account Number,Contract Rate
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20210120S000140,GSF210120448,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :8380528400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,1/20/2021,1/20/2021,1/20/2021,1/20/2021,1/20/2021,,1/20/2021,U.S. DOLLAR,USD,0,0,0,"11,003.96","11,003.96",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"11,003.96","11,003.96",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21020000140S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20210120S000010,NRF210107101,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 4892018400,,,,CASH TRANSFERRED OUT,#160,A1,1/20/2021,1/20/2021,1/20/2021,1/20/2021,1/20/2021,,1/20/2021,U.S. DOLLAR,USD,0,0,0,"-592,976.59","-592,976.59",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-592,976.59","-592,976.59",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21020000010S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20210120S000020,NRF210113003,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 2464398400,,,,CASH TRANSFERRED OUT,#160,A1,1/20/2021,1/20/2021,1/20/2021,1/20/2021,1/20/2021,,1/20/2021,U.S. DOLLAR,USD,0,0,0,"-212,500.00","-212,500.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-212,500.00","-212,500.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21020000020S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20210120S000030,NRF210113003,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 8381038400,,,,CASH TRANSFERRED OUT,#160,A1,1/20/2021,1/20/2021,1/20/2021,1/20/2021,1/20/2021,,1/20/2021,U.S. DOLLAR,USD,0,0,0,"-32,561.00","-32,561.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-32,561.00","-32,561.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21020000030S,1/29/2021 23:37,838084,838084,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50110102,CORSAIR III,20210120S000020,NRF210113003,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TO 83810308400,,,,CASH TRANSFERRED IN,#085,A1,1/20/2021,1/20/2021,1/20/2021,1/20/2021,1/20/2021,,1/20/2021,U.S. DOLLAR,USD,0,0,0,"32,561.00","32,561.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"32,561.00","32,561.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21020000020S,1/29/2021 23:37,838103,838103,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50524102,TI PLATFORM FUND II,20210120S000020,NRF210113003,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TO 2464398400,,,,CASH TRANSFERRED IN,#085,A1,1/20/2021,1/20/2021,1/20/2021,1/20/2021,1/20/2021,,1/20/2021,U.S. DOLLAR,USD,0,0,0,"212,500.00","212,500.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"212,500.00","212,500.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21020000020S,1/29/2021 23:37,246439,246439,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50516302,VERSANT VANTAGE I,20210120S000020,NRF210107101,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TO 4892018400,,,,CASH TRANSFERRED IN,#085,A1,1/20/2021,1/20/2021,1/20/2021,1/20/2021,1/20/2021,,1/20/2021,U.S. DOLLAR,USD,0,0,0,"592,976.59","592,976.59",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"592,976.59","592,976.59",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21020000020S,1/29/2021 23:37,489201,489201,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50113302,CVC VI,20210120S000010,GSF210120446,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8381138400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,1/20/2021,1/20/2021,1/20/2021,1/20/2021,1/20/2021,,1/20/2021,U.S. DOLLAR,USD,0,0,0,"-157,097.00","-157,097.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-157,097.00","-157,097.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21020000010S,1/29/2021 23:37,838113,838113,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50139102,SILVER LAKE III,20210120S000010,GSF210120447,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8381908400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,1/20/2021,1/20/2021,1/20/2021,1/20/2021,1/20/2021,,1/20/2021,U.S. DOLLAR,USD,0,0,0,"-80,911.00","-80,911.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-80,911.00","-80,911.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21020000010S,1/29/2021 23:37,838190,838190,0
KSBG70000000,TOTAL ABS RETURN,KSBF70060002,TCI REP FUND I,20210120S000010,GSF210120446,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8385728400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,1/20/2021,1/20/2021,1/20/2021,1/20/2021,1/20/2021,,1/20/2021,U.S. DOLLAR,USD,0,0,0,"-91,887.72","-91,887.72",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-91,887.72","-91,887.72",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21020000010S,1/29/2021 23:37,838572,838572,0
KSBG70000000,TOTAL ABS RETURN,KSBF70067002,CQS,20210120S000020,GSF210120446,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8385808400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,1/20/2021,1/20/2021,1/20/2021,1/20/2021,1/20/2021,,1/20/2021,U.S. DOLLAR,USD,0,0,0,"-54,851,721.15","-54,851,721.15",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-54,851,721.15","-54,851,721.15",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21020000020S,1/29/2021 23:37,838580,838580,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20210121S000050,GSF210121466,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :8384248400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,1/21/2021,1/21/2021,1/21/2021,1/21/2021,1/21/2021,,1/21/2021,U.S. DOLLAR,USD,0,0,0,"263,486.90","263,486.90",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"263,486.90","263,486.90",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21021000050S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20210121S000010,NRF210107101,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 4891808400,,,,CASH TRANSFERRED OUT,#160,A1,1/21/2021,1/21/2021,1/21/2021,1/21/2021,1/21/2021,,1/21/2021,U.S. DOLLAR,USD,0,0,0,"-300,000.00","-300,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-300,000.00","-300,000.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21021000010S,1/29/2021 23:37,838084,838084,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50526202,AH LSV FUND I,20210121S000020,NRF210107101,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TO 4891808400,,,,CASH TRANSFERRED IN,#085,A1,1/21/2021,1/21/2021,1/21/2021,1/21/2021,1/21/2021,,1/21/2021,U.S. DOLLAR,USD,0,0,0,"300,000.00","300,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"300,000.00","300,000.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21021000020S,1/29/2021 23:37,489180,489180,0
KSBG66050000,TOTAL ILLIQUID REAL,KSBF60503402,ENCAP X,20210121S000010,GSF210121466,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8384248400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,1/21/2021,1/21/2021,1/21/2021,1/21/2021,1/21/2021,,1/21/2021,U.S. DOLLAR,USD,0,0,0,"-263,486.90","-263,486.90",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-263,486.90","-263,486.90",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21021000010S,1/29/2021 23:37,838424,838424,0
KSBG44000000,TOTAL US FIX INC,KSBF40011002,PAY & RYGEL US T BND,20210122S000010,NRF2101210D5,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,PAYDEN US TREASURY,REBALANCING ADDITION,,,CASH TRANSFERRED IN,#085,A1,1/22/2021,1/22/2021,1/22/2021,1/22/2021,1/22/2021,,1/22/2021,U.S. DOLLAR,USD,0,0,0,"125,000,000.00","125,000,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"125,000,000.00","125,000,000.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21022000010S,1/29/2021 23:37,838079,838079,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20210122S000050,GSF210122484,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :8383118400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,1/22/2021,1/22/2021,1/22/2021,1/22/2021,1/22/2021,,1/22/2021,U.S. DOLLAR,USD,0,0,0,"179,999.00","179,999.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"179,999.00","179,999.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21022000050S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20210122S000090,GSF210122486,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM :9392208400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED IN,#085,A1,1/22/2021,1/22/2021,1/22/2021,1/22/2021,1/22/2021,,1/22/2021,U.S. DOLLAR,USD,0,0,0,"350,205.00","350,205.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"350,205.00","350,205.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21022000090S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20210122S000010,NRF2101080FC,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 3689518400,,,,CASH TRANSFERRED OUT,#160,A1,1/22/2021,1/22/2021,1/22/2021,1/22/2021,1/22/2021,,1/22/2021,U.S. DOLLAR,USD,0,0,0,"-1,687,500.00","-1,687,500.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-1,687,500.00","-1,687,500.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21022000010S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20210122S000020,NRF2101140EB,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 8383898400,,,,CASH TRANSFERRED OUT,#160,A1,1/22/2021,1/22/2021,1/22/2021,1/22/2021,1/22/2021,,1/22/2021,U.S. DOLLAR,USD,0,0,0,"-53,792.83","-53,792.83",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-53,792.83","-53,792.83",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21022000020S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20210122S000030,NRF2101140EC,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM 8380848400 TO 9665828400,,,,CASH TRANSFERRED OUT,#160,A1,1/22/2021,1/22/2021,1/22/2021,1/22/2021,1/22/2021,,1/22/2021,U.S. DOLLAR,USD,0,0,0,"-285,714.29","-285,714.29",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-285,714.29","-285,714.29",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21022000030S,1/29/2021 23:37,838084,838084,0
KSBG44750000,TOTAL CASH EQUIV,KSBF47500002,ENDOWMENT CASH,20210122S000040,NRF2101210D5,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,PAYDEN US TREASURY,REBALANCING ADDITION,,,CASH TRANSFERRED OUT,#160,A1,1/22/2021,1/22/2021,1/22/2021,1/22/2021,1/22/2021,,1/22/2021,U.S. DOLLAR,USD,0,0,0,"-125,000,000.00","-125,000,000.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-125,000,000.00","-125,000,000.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21022000040S,1/29/2021 23:37,838084,838084,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50524002,TI PLATFORM I,20210122S000020,NRF2101140EB,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TO 8383898400,,,,CASH TRANSFERRED IN,#085,A1,1/22/2021,1/22/2021,1/22/2021,1/22/2021,1/22/2021,,1/22/2021,U.S. DOLLAR,USD,0,0,0,"53,792.83","53,792.83",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"53,792.83","53,792.83",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21022000020S,1/29/2021 23:37,838389,838389,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50115402,FRANCISCO PARTNERS V,20210122S000020,NRF2101080FC,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TO 3689518400,,,,CASH TRANSFERRED IN,#085,A1,1/22/2021,1/22/2021,1/22/2021,1/22/2021,1/22/2021,,1/22/2021,U.S. DOLLAR,USD,0,0,0,"1,687,500.00","1,687,500.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"1,687,500.00","1,687,500.00",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21022000020S,1/29/2021 23:37,368951,368951,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50164002,SHORELINE CHINA III,20210122S000010,GSF210122484,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :8383118400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,1/22/2021,1/22/2021,1/22/2021,1/22/2021,1/22/2021,,1/22/2021,U.S. DOLLAR,USD,0,0,0,"-179,999.00","-179,999.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-179,999.00","-179,999.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21022000010S,1/29/2021 23:37,838311,838311,0
KSBG55000000,TTL VNT CAP & PRV EQ,KSBF50139302,SILVER LAKE V,20210122S000010,GSF210122486,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CW,FROM :9392208400 10 MMD    TO,:8380848400 10 MMD,,,CASH TRANSFERRED OUT,#160,A1,1/22/2021,1/22/2021,1/22/2021,1/22/2021,1/22/2021,,1/22/2021,U.S. DOLLAR,USD,0,0,0,"-350,205.00","-350,205.00",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"-350,205.00","-350,205.00",0,0,0,0,0,0,0,790000,TRANSFER - CASH DISBURSED,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,540,TRANSFER DISBURSEMENT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21022000010S,1/29/2021 23:37,939220,939220,0
KSBG66050000,TOTAL ILLIQUID REAL,KSBF60520202,ORION MINE II,20210122S000020,NRF2101140EC,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 8380848400 TO 9665828400,,,,CASH TRANSFERRED IN,#085,A1,1/22/2021,1/22/2021,1/22/2021,1/22/2021,1/22/2021,,1/22/2021,U.S. DOLLAR,USD,0,0,0,"285,714.29","285,714.29",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"285,714.29","285,714.29",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21022000020S,1/29/2021 23:37,966582,966582,0
KSBG33000000,TOTAL EMERGING MKT,KSBF30024102,WESTBRIDGE SPV SH,20210125S000020,NRF2101150DE,NA9123459,NA9123459,USD (UNITED STATES DOLLAR),,NA,UNITED STATES,0,0,RECEIPTS AND DISBURSEMENT TRANSACTIONS,CD,FROM 838084840 TO 2464368400,,,,CASH TRANSFERRED IN,#085,A1,1/25/2021,1/25/2021,1/25/2021,1/25/2021,1/25/2021,,1/25/2021,U.S. DOLLAR,USD,0,0,0,"154,109.59","154,109.59",0,0,0,0,0,U.S. DOLLAR,USD,PRELIMINARY,0,0,0,"154,109.59","154,109.59",0,0,0,0,0,0,0,690000,TRANSFER - CASH RECEIPT,0,1,0,0,0,0,12/1/2020,2/1/2021,2/1/2021,,LONG,ADDED,100,138,TRANSFER RECEIPT,,NA1031,,,NA9123459,,,,,,,,NA9123459,21025000020S,1/29/2021 23:37,246436,246436,0
